timestamp,co2,temperature,humidity,occupancy,fresh_air_level,lesson_status,outdoor_temperature,outdoor_humidity
2026-06-27 13:07:00,525.8,24.3,70.2,0,10,idle,25.5,82.5
2026-06-27 13:08:00,531.4,24.3,70.0,0,10,idle,25.3,80.2
2026-06-27 13:09:00,522.7,24.3,69.7,0,10,idle,25.7,79.2
2026-06-27 13:10:00,525.0,24.2,69.7,0,10,idle,24.8,77.3
2026-06-27 13:11:00,523.8,24.2,70.0,0,10,idle,25.5,82.7
2026-06-27 13:12:00,520.0,24.1,69.7,0,10,idle,25.3,78.1
2026-06-27 13:13:00,525.8,24.1,69.6,0,10,idle,25.6,78.4
2026-06-27 13:14:00,524.3,24.2,69.3,0,10,idle,25.2,79.8
2026-06-27 13:15:00,522.1,24.1,69.7,0,10,idle,24.7,79.3
2026-06-27 13:16:00,518.1,24.1,69.7,0,10,idle,24.8,77.8
2026-06-27 13:17:00,514.2,24.1,69.3,0,10,idle,25.2,77.7
2026-06-27 13:18:00,517.0,24.1,68.9,0,10,idle,24.9,79.2
2026-06-27 13:19:00,517.2,24.1,68.6,0,10,idle,25.6,79.8
2026-06-27 13:20:00,512.3,24.1,68.5,0,10,idle,24.9,77.4
2026-06-27 13:21:00,517.7,24.1,68.9,0,10,idle,25.0,79.8
2026-06-27 13:22:00,507.9,24.1,69.1,0,10,idle,24.8,79.0
2026-06-27 13:23:00,511.5,24.2,69.1,0,10,idle,24.8,82.7
2026-06-27 13:24:00,510.3,24.3,68.8,0,10,idle,24.8,78.8
2026-06-27 13:25:00,511.6,24.2,68.6,0,10,idle,25.2,77.9
2026-06-27 13:26:00,509.3,24.2,68.5,0,10,idle,25.2,80.1
2026-06-27 13:27:00,511.4,24.1,68.7,0,10,idle,25.1,82.7
2026-06-27 13:28:00,510.5,24.1,68.6,0,10,idle,25.8,82.1
2026-06-27 13:29:00,505.3,24.2,68.7,0,10,idle,25.4,77.8
2026-06-27 13:30:00,505.7,24.2,68.9,0,10,idle,26.2,81.1
2026-06-27 13:31:00,504.5,24.3,69.4,0,10,idle,24.9,82.4
2026-06-27 13:32:00,502.4,24.3,69.4,0,10,idle,25.2,78.0
2026-06-27 13:33:00,499.4,24.3,69.4,0,10,idle,24.9,78.1
2026-06-27 13:34:00,506.8,24.2,69.8,0,10,idle,25.4,78.0
2026-06-27 13:35:00,502.6,24.3,69.7,0,10,idle,25.8,77.6
2026-06-27 13:36:00,497.3,24.4,69.8,0,10,idle,25.2,79.1
2026-06-27 13:37:00,495.2,24.5,69.9,0,10,idle,26.1,78.2
2026-06-27 13:38:00,502.3,24.5,70.2,0,10,idle,25.7,78.2
2026-06-27 13:39:00,499.8,24.4,70.1,0,10,idle,26.1,82.2
2026-06-27 13:40:00,494.2,24.4,70.0,0,10,idle,26.3,77.0
2026-06-27 13:41:00,501.1,24.3,69.6,0,10,idle,25.8,77.9
2026-06-27 13:42:00,500.8,24.3,69.5,0,10,idle,25.5,79.4
2026-06-27 13:43:00,496.3,24.3,69.5,0,10,idle,25.9,80.3
2026-06-27 13:44:00,498.8,24.3,69.6,0,10,idle,25.3,78.4
2026-06-27 13:45:00,498.6,24.2,69.7,0,10,idle,25.7,78.4
2026-06-27 13:46:00,488.7,24.2,69.7,0,10,idle,26.0,77.9
2026-06-27 13:47:00,488.7,24.2,69.7,0,10,idle,25.3,81.1
2026-06-27 13:48:00,493.4,24.4,69.6,0,10,idle,26.3,81.8
2026-06-27 13:49:00,490.4,24.4,69.6,0,10,idle,25.6,82.4
2026-06-27 13:50:00,486.2,24.4,69.8,0,10,idle,25.3,77.2
2026-06-27 13:51:00,484.5,24.4,69.6,0,10,idle,25.3,80.3
2026-06-27 13:52:00,489.5,24.5,69.5,0,10,idle,26.4,81.4
2026-06-27 13:53:00,487.1,24.5,69.5,0,10,idle,26.0,82.5
2026-06-27 13:54:00,482.5,24.6,69.2,0,10,idle,26.4,77.1
2026-06-27 13:55:00,491.4,24.6,69.0,0,10,idle,25.8,77.5
2026-06-27 13:56:00,481.9,24.7,69.0,0,10,idle,25.9,82.6
2026-06-27 13:57:00,486.4,24.7,68.8,0,10,idle,25.4,77.3
2026-06-27 13:58:00,482.7,24.7,69.1,0,10,idle,26.4,81.1
2026-06-27 13:59:00,487.2,24.6,69.3,0,10,idle,25.7,78.6
2026-06-27 14:00:00,507.0,24.7,69.5,20,10,weekend_class,25.3,79.0
2026-06-27 14:01:00,504.4,24.7,69.4,0,10,idle,26.0,82.1
2026-06-27 14:02:00,505.9,24.6,69.0,0,10,idle,25.4,79.6
2026-06-27 14:03:00,499.9,24.7,68.6,0,10,idle,25.9,76.7
2026-06-27 14:04:00,502.7,24.7,68.4,0,10,idle,25.7,79.6
2026-06-27 14:05:00,499.9,24.7,68.9,0,10,idle,25.4,82.4
2026-06-27 14:06:00,495.9,24.6,68.9,0,10,idle,25.4,81.2
2026-06-27 14:07:00,497.2,24.7,68.9,0,10,idle,26.2,79.7
2026-06-27 14:08:00,494.3,24.7,69.0,0,10,idle,26.4,80.6
2026-06-27 14:09:00,514.7,24.7,69.3,19,10,weekend_class,26.4,80.0
2026-06-27 14:10:00,515.3,24.7,69.2,0,10,idle,26.2,81.0
2026-06-27 14:11:00,515.7,24.7,69.0,0,10,idle,25.4,79.9
2026-06-27 14:12:00,514.2,24.7,68.9,0,10,idle,25.9,81.8
2026-06-27 14:13:00,552.4,24.9,69.8,33,10,weekend_class,26.1,80.7
2026-06-27 14:14:00,545.8,24.9,69.4,0,10,idle,26.6,79.0
2026-06-27 14:15:00,579.6,25.1,69.6,35,10,weekend_class,26.7,77.7
2026-06-27 14:16:00,577.0,25.1,70.0,0,10,idle,26.4,77.5
2026-06-27 14:17:00,575.5,25.1,69.9,0,10,idle,25.5,80.3
2026-06-27 14:18:00,602.7,25.1,70.0,27,10,weekend_class,26.4,77.8
2026-06-27 14:19:00,602.3,25.2,70.4,0,10,idle,26.0,79.8
2026-06-27 14:20:00,604.2,25.1,70.7,0,10,idle,25.7,79.5
2026-06-27 14:21:00,595.3,25.2,70.7,0,10,idle,26.1,77.8
2026-06-27 14:22:00,621.9,25.4,71.4,26,10,weekend_class,26.2,78.0
2026-06-27 14:23:00,621.3,25.4,71.2,0,10,idle,25.9,80.7
2026-06-27 14:24:00,621.7,25.4,71.0,0,10,idle,25.5,76.2
2026-06-27 14:25:00,614.9,25.4,71.1,0,10,idle,26.7,79.2
2026-06-27 14:26:00,620.8,25.5,70.9,0,10,idle,26.8,79.5
2026-06-27 14:27:00,614.2,25.5,71.0,0,10,idle,25.8,77.8
2026-06-27 14:28:00,635.0,25.6,71.6,19,10,weekend_class,26.1,79.4
2026-06-27 14:29:00,634.6,25.5,71.8,0,10,idle,26.1,81.2
2026-06-27 14:30:00,632.1,25.5,71.8,0,10,idle,26.0,79.0
2026-06-27 14:31:00,646.3,25.5,71.6,18,10,weekend_class,25.6,79.7
2026-06-27 14:32:00,648.6,25.5,71.5,0,10,idle,26.3,81.7
2026-06-27 14:33:00,637.8,25.4,71.3,0,10,idle,26.3,80.9
2026-06-27 14:34:00,661.7,25.5,71.3,24,10,weekend_class,26.0,81.3
2026-06-27 14:35:00,678.2,25.5,71.2,13,10,weekend_class,26.5,78.7
2026-06-27 14:36:00,693.7,25.6,71.3,17,10,weekend_class,25.9,77.1
2026-06-27 14:37:00,684.3,25.5,71.0,0,10,idle,25.9,80.7
2026-06-27 14:38:00,704.3,25.6,70.8,19,10,weekend_class,25.8,76.2
2026-06-27 14:39:00,731.5,25.8,71.2,30,10,weekend_class,26.4,79.2
2026-06-27 14:40:00,751.0,25.9,71.1,23,10,weekend_class,26.1,77.3
2026-06-27 14:41:00,768.5,25.9,71.1,23,30,weekend_class,26.5,80.7
2026-06-27 14:42:00,762.5,25.9,70.2,0,30,idle,25.7,80.7
2026-06-27 14:43:00,745.0,25.8,69.5,0,30,idle,25.8,79.2
2026-06-27 14:44:00,733.9,25.7,68.5,0,30,idle,26.7,77.7
2026-06-27 14:45:00,761.0,25.8,68.2,32,30,weekend_class,26.5,76.8
2026-06-27 14:46:00,749.9,25.8,68.0,0,30,idle,27.0,75.9
2026-06-27 14:47:00,747.5,25.7,67.4,0,30,idle,27.0,79.4
2026-06-27 14:48:00,728.3,25.7,66.8,0,30,idle,26.1,76.8
2026-06-27 14:49:00,732.4,25.6,66.3,12,30,weekend_class,26.6,76.7
2026-06-27 14:50:00,726.9,25.6,65.8,0,30,idle,26.4,79.0
2026-06-27 14:51:00,742.2,25.7,65.3,19,30,weekend_class,26.3,81.0
2026-06-27 14:52:00,732.4,25.8,65.1,0,30,idle,27.1,75.7
2026-06-27 14:53:00,715.0,25.7,64.6,0,30,idle,26.2,78.5
2026-06-27 14:54:00,706.4,25.6,64.3,0,30,idle,25.8,79.1
2026-06-27 14:55:00,701.8,25.6,63.9,0,30,idle,26.5,80.8
2026-06-27 14:56:00,726.1,25.6,64.2,34,30,weekend_class,26.0,81.4
2026-06-27 14:57:00,742.1,25.7,64.2,21,30,weekend_class,26.5,77.7
2026-06-27 14:58:00,737.5,25.7,64.3,0,10,idle,26.4,76.3
2026-06-27 14:59:00,725.3,25.6,63.6,0,30,idle,26.8,79.2
2026-06-27 15:00:00,723.4,25.5,63.3,0,30,idle,26.2,80.8
2026-06-27 15:01:00,709.5,25.5,63.0,0,30,idle,27.0,77.6
2026-06-27 15:02:00,701.1,25.4,62.2,0,30,idle,27.2,77.9
2026-06-27 15:03:00,694.4,25.5,61.8,0,30,idle,26.6,75.4
2026-06-27 15:04:00,687.4,25.4,61.8,0,30,idle,26.3,80.0
2026-06-27 15:05:00,677.8,25.4,61.2,0,30,idle,26.1,76.5
2026-06-27 15:06:00,674.4,25.4,61.2,0,10,idle,26.0,76.3
2026-06-27 15:07:00,676.5,25.5,61.2,0,10,idle,26.9,75.6
2026-06-27 15:08:00,664.4,25.5,61.1,0,10,idle,26.2,75.4
2026-06-27 15:09:00,671.3,25.5,61.3,0,10,idle,26.5,75.4
2026-06-27 15:10:00,659.6,25.5,61.3,0,10,idle,27.3,81.0
2026-06-27 15:11:00,664.7,25.5,61.8,0,10,idle,26.8,77.7
2026-06-27 15:12:00,655.8,25.6,62.0,0,10,idle,27.2,77.0
2026-06-27 15:13:00,660.5,25.6,62.4,0,10,idle,26.3,76.6
2026-06-27 15:14:00,659.2,25.6,62.3,0,10,idle,26.3,79.3
2026-06-27 15:15:00,647.8,25.6,62.4,0,10,idle,27.0,76.4
2026-06-27 15:16:00,650.4,25.6,62.8,0,10,idle,27.4,77.7
2026-06-27 15:17:00,646.0,25.5,62.8,0,10,idle,26.1,80.7
2026-06-27 15:18:00,643.0,25.5,63.0,0,10,idle,26.7,77.8
2026-06-27 15:19:00,647.4,25.5,63.4,0,10,idle,26.2,76.5
2026-06-27 15:20:00,637.2,25.5,63.7,0,10,idle,26.4,77.6
2026-06-27 15:21:00,641.3,25.5,64.1,6,10,weekend_exit,26.1,78.5
2026-06-27 15:22:00,639.3,25.5,64.4,0,10,idle,26.4,79.7
2026-06-27 15:23:00,640.8,25.5,64.2,0,10,idle,27.1,75.6
2026-06-27 15:24:00,635.3,25.5,64.4,0,10,idle,27.4,77.1
2026-06-27 15:25:00,638.5,25.6,64.8,0,10,idle,27.4,77.5
2026-06-27 15:26:00,637.1,25.6,65.0,0,10,idle,26.5,80.2
2026-06-27 15:27:00,631.5,25.6,65.4,3,10,weekend_exit,26.7,79.0
2026-06-27 15:28:00,634.0,25.6,65.7,4,10,weekend_exit,26.5,75.2
2026-06-27 15:29:00,635.3,25.6,66.0,0,10,idle,27.6,75.4
2026-06-27 15:30:00,628.5,25.6,66.4,0,10,idle,26.4,77.2
2026-06-27 15:31:00,629.6,25.7,66.4,0,10,idle,27.5,80.0
2026-06-27 15:32:00,633.6,25.7,66.8,1,10,weekend_exit,27.1,75.6
2026-06-27 15:33:00,627.0,25.7,66.8,0,10,idle,27.7,77.9
2026-06-27 15:34:00,629.6,25.7,66.8,0,10,idle,26.7,80.0
2026-06-27 15:35:00,631.9,25.8,67.0,4,10,weekend_exit,27.2,76.2
2026-06-27 15:36:00,630.4,25.8,67.4,0,10,idle,26.6,79.1
2026-06-27 15:37:00,631.6,25.8,67.6,4,10,weekend_exit,26.5,76.9
2026-06-27 15:38:00,622.6,25.8,67.5,0,10,idle,26.8,77.2
2026-06-27 15:39:00,620.0,25.9,67.6,0,10,idle,27.5,75.8
2026-06-27 15:40:00,621.4,26.0,67.9,0,10,idle,27.7,78.6
2026-06-27 15:41:00,627.1,26.0,67.6,3,10,weekend_exit,27.4,75.5
2026-06-27 15:42:00,624.7,26.1,67.3,0,10,idle,27.7,79.9
2026-06-27 15:43:00,623.4,26.1,67.6,0,10,idle,27.6,76.9
2026-06-27 15:44:00,613.8,26.1,67.4,0,10,idle,26.7,80.0
2026-06-27 15:45:00,622.8,26.1,67.2,5,10,weekend_exit,27.0,77.7
2026-06-27 15:46:00,623.6,26.2,67.2,1,10,weekend_exit,27.5,76.6
2026-06-27 15:47:00,619.2,26.2,67.4,0,10,idle,27.5,74.9
2026-06-27 15:48:00,618.8,26.1,67.6,0,10,idle,26.6,80.0
2026-06-27 15:49:00,613.8,26.2,67.6,0,10,idle,27.6,77.7
2026-06-27 15:50:00,615.4,26.2,68.0,0,10,idle,27.5,78.4
2026-06-27 15:51:00,605.4,26.2,68.3,0,10,idle,27.3,80.1
2026-06-27 15:52:00,603.7,26.2,67.9,0,10,idle,26.9,74.4
2026-06-27 15:53:00,601.2,26.2,68.2,0,10,idle,27.6,76.8
2026-06-27 15:54:00,601.8,26.2,67.7,0,10,idle,27.4,74.7
2026-06-27 15:55:00,605.7,26.3,67.7,0,10,idle,26.9,79.0
2026-06-27 15:56:00,602.9,26.4,67.6,0,10,idle,26.8,75.5
2026-06-27 15:57:00,599.7,26.4,67.5,4,10,weekend_exit,26.9,78.4
2026-06-27 15:58:00,604.6,26.4,67.5,0,10,idle,26.8,77.8
2026-06-27 15:59:00,599.6,26.5,67.5,0,10,idle,27.9,77.8
2026-06-27 16:00:00,598.1,26.4,67.7,0,10,idle,26.8,74.3
2026-06-27 16:01:00,592.7,26.4,67.4,0,10,idle,27.4,78.5
2026-06-27 16:02:00,593.7,26.5,67.7,0,10,idle,27.4,74.2
2026-06-27 16:03:00,587.0,26.4,67.6,0,10,idle,27.8,78.7
2026-06-27 16:04:00,590.8,26.4,68.0,0,10,idle,27.1,79.3
2026-06-27 16:05:00,584.3,26.4,68.3,0,10,idle,27.8,76.5
2026-06-27 16:06:00,583.1,26.5,68.0,0,10,idle,27.5,75.0
2026-06-27 16:07:00,580.2,26.5,68.3,0,10,idle,27.5,77.8
2026-06-27 16:08:00,580.1,26.4,68.4,0,10,idle,26.7,74.1
2026-06-27 16:09:00,586.3,26.4,68.4,0,10,idle,27.0,74.1
2026-06-27 16:10:00,580.8,26.4,68.4,0,10,idle,28.0,77.5
2026-06-27 16:11:00,578.1,26.5,67.9,0,10,idle,27.0,76.7
2026-06-27 16:12:00,575.2,26.6,68.1,0,10,idle,26.8,76.7
2026-06-27 16:13:00,579.7,26.6,68.1,0,10,idle,27.3,76.4
2026-06-27 16:14:00,575.0,26.6,68.0,0,10,idle,27.3,76.6
2026-06-27 16:15:00,575.4,26.7,67.6,0,10,idle,27.6,79.5
2026-06-27 16:16:00,570.4,26.7,67.8,0,10,idle,27.0,78.6
2026-06-27 16:17:00,570.0,26.6,67.5,0,10,idle,26.8,73.9
2026-06-27 16:18:00,568.2,26.6,67.2,0,10,idle,27.3,73.6
2026-06-27 16:19:00,561.3,26.6,67.5,0,10,idle,26.8,75.9
2026-06-27 16:20:00,568.8,26.6,67.3,0,10,idle,27.8,79.3
2026-06-27 16:21:00,558.2,26.5,67.6,0,10,idle,27.3,77.6
2026-06-27 16:22:00,558.0,26.6,67.7,0,10,idle,27.0,76.4
2026-06-27 16:23:00,556.6,26.5,67.7,0,10,idle,27.3,76.2
2026-06-27 16:24:00,558.6,26.5,67.9,0,10,idle,27.7,78.5
2026-06-27 16:25:00,562.2,26.6,67.5,0,10,idle,27.8,75.5
2026-06-27 16:26:00,555.5,26.5,67.7,0,10,idle,28.1,75.0
2026-06-27 16:27:00,551.3,26.5,68.0,0,10,idle,28.2,78.9
2026-06-27 16:28:00,549.2,26.5,68.2,0,10,idle,28.0,78.0
2026-06-27 16:29:00,556.9,26.5,68.0,0,10,idle,26.9,78.9
2026-06-27 16:30:00,548.5,26.4,68.1,0,10,idle,27.7,73.8
2026-06-27 16:31:00,551.0,26.5,67.6,0,10,idle,27.6,73.8
2026-06-27 16:32:00,551.0,26.6,67.2,0,10,idle,27.3,75.0
2026-06-27 16:33:00,550.2,26.6,66.8,0,10,idle,27.1,74.2
2026-06-27 16:34:00,545.5,26.6,66.9,0,10,idle,27.1,78.6
2026-06-27 16:35:00,540.2,26.7,66.8,0,10,idle,28.2,77.6
2026-06-27 16:36:00,539.7,26.8,67.1,0,10,idle,28.2,78.8
2026-06-27 16:37:00,543.8,26.8,67.0,0,10,idle,27.0,74.5
2026-06-27 16:38:00,536.0,26.8,66.9,0,10,idle,27.9,73.9
2026-06-27 16:39:00,534.6,26.8,66.8,0,10,idle,27.4,75.5
2026-06-27 16:40:00,535.7,26.7,66.6,0,10,idle,27.6,74.7
2026-06-27 16:41:00,539.5,26.7,66.7,0,10,idle,27.6,73.2
2026-06-27 16:42:00,533.9,26.6,66.5,0,10,idle,28.1,73.7
2026-06-27 16:43:00,537.7,26.6,66.5,0,10,idle,27.6,75.5
2026-06-27 16:44:00,531.3,26.5,66.3,0,10,idle,27.8,78.2
2026-06-27 16:45:00,530.1,26.6,66.4,0,10,idle,27.8,76.6
2026-06-27 16:46:00,534.7,26.5,66.6,0,10,idle,27.1,72.8
2026-06-27 16:47:00,532.9,26.6,66.6,0,10,idle,27.5,73.7
2026-06-27 16:48:00,530.5,26.5,66.4,0,10,idle,27.7,76.3
2026-06-27 16:49:00,524.9,26.6,66.6,0,10,idle,28.1,77.5
2026-06-27 16:50:00,523.6,26.6,66.7,0,10,idle,28.2,74.4
2026-06-27 16:51:00,523.8,26.6,66.5,0,10,idle,27.9,74.2
2026-06-27 16:52:00,528.3,26.6,66.7,0,10,idle,27.9,77.3
2026-06-27 16:53:00,519.3,26.6,66.4,0,10,idle,28.0,76.8
2026-06-27 16:54:00,523.9,26.7,66.4,0,10,idle,28.4,78.4
2026-06-27 16:55:00,519.2,26.7,66.5,0,10,idle,28.5,75.6
2026-06-27 16:56:00,523.4,26.6,66.4,0,10,idle,27.4,77.2
2026-06-27 16:57:00,523.0,26.6,66.7,0,10,idle,28.2,73.0
2026-06-27 16:58:00,519.1,26.6,66.3,0,10,idle,28.2,72.8
2026-06-27 16:59:00,514.3,26.7,66.1,0,10,idle,28.2,74.1
2026-06-27 17:00:00,514.8,26.7,66.1,0,10,idle,28.1,78.1
2026-06-27 17:01:00,519.0,26.7,65.8,0,10,idle,27.6,75.2
2026-06-27 17:02:00,518.5,26.6,66.1,0,10,idle,27.2,77.9
2026-06-27 17:03:00,517.8,26.7,66.3,0,10,idle,27.3,73.0
2026-06-27 17:04:00,512.2,26.7,66.0,0,10,idle,27.8,77.8
2026-06-27 17:05:00,514.9,26.7,66.2,0,10,idle,27.8,76.8
2026-06-27 17:06:00,510.3,26.8,66.1,0,10,idle,28.1,76.0
2026-06-27 17:07:00,511.6,26.7,66.1,0,10,idle,27.7,74.2
2026-06-27 17:08:00,508.2,26.7,66.5,0,10,idle,28.5,76.4
2026-06-27 17:09:00,507.5,26.7,66.0,0,10,idle,27.6,72.8
2026-06-27 17:10:00,511.5,26.8,65.8,0,10,idle,27.7,73.2
2026-06-27 17:11:00,502.3,26.8,66.1,0,10,idle,28.4,75.7
2026-06-27 17:12:00,503.8,26.8,66.0,0,10,idle,28.5,75.6
2026-06-27 17:13:00,508.5,26.8,66.0,0,10,idle,27.9,72.7
2026-06-27 17:14:00,504.3,26.8,65.9,0,10,idle,27.8,72.6
2026-06-27 17:15:00,505.5,26.8,65.9,0,10,idle,28.1,72.5
2026-06-27 17:16:00,499.0,26.7,65.5,0,10,idle,27.9,73.4
2026-06-27 17:17:00,502.2,26.8,65.4,0,10,idle,27.9,73.4
2026-06-27 17:18:00,504.6,26.8,65.2,0,10,idle,28.1,77.6
2026-06-27 17:19:00,504.0,26.8,65.3,0,10,idle,27.5,72.4
2026-06-27 17:20:00,501.7,26.8,65.7,0,10,idle,28.0,77.0
2026-06-27 17:21:00,499.5,26.8,65.4,0,10,idle,28.2,73.5
2026-06-27 17:22:00,494.6,26.8,65.4,0,10,idle,27.8,74.2
2026-06-27 17:23:00,498.0,26.9,65.4,0,10,idle,28.4,75.6
2026-06-27 17:24:00,496.3,26.9,65.7,0,10,idle,27.4,76.3
2026-06-27 17:25:00,499.0,26.9,65.9,0,10,idle,28.3,76.9
2026-06-27 17:26:00,489.6,26.8,66.1,0,10,idle,28.2,71.5
2026-06-27 17:27:00,492.0,26.9,66.5,0,10,idle,28.0,76.0
2026-06-27 17:28:00,488.2,26.8,66.8,0,10,idle,28.1,75.1
2026-06-27 17:29:00,493.7,26.8,67.0,0,10,idle,27.9,73.1
2026-06-27 17:30:00,488.0,26.9,67.2,0,10,idle,28.0,74.8
2026-06-27 17:31:00,486.1,27.0,67.0,0,10,idle,27.6,76.8
2026-06-27 17:32:00,491.9,26.9,67.3,0,10,idle,28.6,73.8
2026-06-27 17:33:00,494.1,27.0,66.8,0,10,idle,27.8,75.7
2026-06-27 17:34:00,488.3,27.0,66.4,0,10,idle,28.6,73.1
2026-06-27 17:35:00,491.3,27.0,66.2,0,10,idle,28.6,76.1
2026-06-27 17:36:00,487.3,27.0,65.8,0,10,idle,27.5,75.8
2026-06-27 17:37:00,482.3,27.0,65.9,0,10,idle,28.4,76.8
2026-06-27 17:38:00,485.7,27.0,65.6,0,10,idle,28.0,72.8
2026-06-27 17:39:00,485.2,27.0,65.9,0,10,idle,28.6,76.1
2026-06-27 17:40:00,482.3,27.0,65.9,0,10,idle,28.5,74.1
2026-06-27 17:41:00,484.5,27.1,66.0,0,10,idle,28.4,72.8
2026-06-27 17:42:00,482.3,27.2,65.5,0,10,idle,28.6,71.7
2026-06-27 17:43:00,483.1,27.2,65.6,0,10,idle,28.1,76.0
2026-06-27 17:44:00,484.4,27.2,65.6,0,10,idle,28.2,76.4
2026-06-27 17:45:00,479.6,27.1,65.8,0,10,idle,28.1,72.5
2026-06-27 17:46:00,482.6,27.1,65.6,0,10,idle,27.6,71.2
2026-06-27 17:47:00,482.8,27.0,65.4,0,10,idle,28.1,72.3
2026-06-27 17:48:00,484.2,27.0,65.3,0,10,idle,27.8,75.3
2026-06-27 17:49:00,483.6,27.1,65.6,0,10,idle,28.3,74.2
2026-06-27 17:50:00,475.8,27.2,65.4,0,10,idle,28.4,72.1
2026-06-27 17:51:00,482.1,27.2,65.3,0,10,idle,27.7,74.3
2026-06-27 17:52:00,473.8,27.1,65.3,0,10,idle,27.6,71.7
2026-06-27 17:53:00,478.5,27.1,65.4,0,10,idle,28.4,71.7
2026-06-27 17:54:00,479.6,27.2,65.7,0,10,idle,28.9,72.6
2026-06-27 17:55:00,477.5,27.2,65.8,0,10,idle,27.6,75.5
2026-06-27 17:56:00,470.2,27.2,65.7,0,10,idle,28.4,76.5
2026-06-27 17:57:00,472.1,27.3,65.6,0,10,idle,28.3,73.2
2026-06-27 17:58:00,470.1,27.3,65.5,0,10,idle,28.1,71.0
2026-06-27 17:59:00,470.2,27.3,65.7,0,10,idle,28.8,75.7
2026-06-28 08:00:00,475.9,27.2,65.9,0,10,idle,23.0,77.1
2026-06-28 08:01:00,468.1,27.1,66.0,0,10,idle,23.2,79.0
2026-06-28 08:02:00,474.1,26.9,65.7,0,10,idle,23.4,76.8
2026-06-28 08:03:00,472.2,26.7,66.0,0,10,idle,24.0,79.2
2026-06-28 08:04:00,475.4,26.7,65.9,0,10,idle,23.5,79.3
2026-06-28 08:05:00,472.3,26.6,65.9,0,10,idle,23.0,75.8
2026-06-28 08:06:00,469.3,26.4,65.7,0,10,idle,23.0,74.5
2026-06-28 08:07:00,466.6,26.3,65.8,0,10,idle,23.4,77.9
2026-06-28 08:08:00,465.0,26.2,65.7,0,10,idle,23.4,76.2
2026-06-28 08:09:00,469.0,26.1,65.8,0,10,idle,23.3,74.6
2026-06-28 08:10:00,470.6,25.9,65.6,0,10,idle,24.0,78.7
2026-06-28 08:11:00,471.0,25.9,65.9,0,10,idle,23.8,77.1
2026-06-28 08:12:00,466.2,25.7,66.0,0,10,idle,23.7,77.2
2026-06-28 08:13:00,463.7,25.6,65.7,0,10,idle,23.4,76.4
2026-06-28 08:14:00,466.7,25.5,65.5,0,10,idle,23.9,74.8
2026-06-28 08:15:00,465.7,25.5,66.1,0,10,idle,23.5,80.0
2026-06-28 08:16:00,464.6,25.3,65.8,0,10,idle,23.0,74.3
2026-06-28 08:17:00,462.5,25.3,65.8,0,10,idle,23.3,75.9
2026-06-28 08:18:00,461.8,25.3,65.9,0,10,idle,23.1,79.7
2026-06-28 08:19:00,465.6,25.1,65.9,0,10,idle,23.0,79.3
2026-06-28 08:20:00,459.4,25.1,65.6,0,10,idle,23.4,76.1
2026-06-28 08:21:00,462.6,25.1,65.8,0,10,idle,23.7,75.7
2026-06-28 08:22:00,461.8,25.0,66.0,0,10,idle,23.0,79.0
2026-06-28 08:23:00,464.6,24.9,66.2,0,10,idle,24.0,76.0
2026-06-28 08:24:00,463.8,24.9,66.6,0,10,idle,23.4,79.3
2026-06-28 08:25:00,463.9,24.7,66.7,0,10,idle,23.6,76.1
2026-06-28 08:26:00,464.9,24.7,66.4,0,10,idle,24.0,78.0
2026-06-28 08:27:00,459.9,24.6,66.7,0,10,idle,24.1,77.7
2026-06-28 08:28:00,458.8,24.6,66.7,0,10,idle,23.0,80.1
2026-06-28 08:29:00,456.9,24.6,67.0,0,10,idle,23.5,77.1
2026-06-28 08:30:00,461.8,24.5,66.8,0,10,idle,23.2,77.8
2026-06-28 08:31:00,463.1,24.4,66.9,0,10,idle,23.3,78.3
2026-06-28 08:32:00,453.9,24.3,66.8,0,10,idle,24.1,76.0
2026-06-28 08:33:00,459.2,24.2,66.6,0,10,idle,23.0,76.0
2026-06-28 08:34:00,456.2,24.2,66.7,0,10,idle,23.5,76.7
2026-06-28 08:35:00,456.7,24.1,67.0,0,10,idle,23.5,77.7
2026-06-28 08:36:00,453.6,24.1,66.5,0,10,idle,24.0,74.7
2026-06-28 08:37:00,457.8,24.0,66.2,0,10,idle,24.0,76.0
2026-06-28 08:38:00,456.4,24.0,66.1,0,10,idle,23.2,77.6
2026-06-28 08:39:00,458.2,24.0,66.6,0,10,idle,23.2,77.3
2026-06-28 08:40:00,457.5,23.9,66.4,0,10,idle,23.0,79.5
2026-06-28 08:41:00,457.5,23.8,66.2,0,10,idle,23.0,79.8
2026-06-28 08:42:00,457.1,23.8,66.2,0,10,idle,24.0,76.0
2026-06-28 08:43:00,450.2,23.8,66.7,0,10,idle,23.3,80.7
2026-06-28 08:44:00,453.7,23.7,67.1,0,10,idle,24.1,78.8
2026-06-28 08:45:00,452.2,23.7,67.2,0,10,idle,23.0,75.0
2026-06-28 08:46:00,458.0,23.7,67.2,0,10,idle,23.1,76.1
2026-06-28 08:47:00,457.9,23.6,67.2,0,10,idle,23.1,77.4
2026-06-28 08:48:00,451.9,23.6,67.1,0,10,idle,23.2,76.0
2026-06-28 08:49:00,455.2,23.6,67.5,0,10,idle,23.2,80.2
2026-06-28 08:50:00,449.6,23.5,67.6,0,10,idle,23.8,78.9
2026-06-28 08:51:00,454.2,23.5,67.4,0,10,idle,23.0,75.4
2026-06-28 08:52:00,446.7,23.5,67.5,0,10,idle,23.0,75.3
